"t","Pp","Virus_D","Productive"
92,0.575,0.5434471800817,476
93,0.575,0.5434471800817,449
94,0.575,0.5434471800817,415
95,0.575,0.5434471800817,397
96,0.575,0.5434471800817,359
1,0.575,-0.4565528199183,1
2,0.575,-0.4565528199183,1
3,0.575,-0.4565528199183,2
4,0.575,-0.4565528199183,2
5,0.575,-0.4565528199183,2
6,0.575,-0.4565528199183,4
7,0.575,-0.4565528199183,6
8,0.575,-0.4565528199183,8
9,0.575,-0.4565528199183,6
10,0.575,-0.4565528199183,8
11,0.575,-0.4565528199183,9
12,0.575,-0.4565528199183,8
13,0.575,-0.4565528199183,10
14,0.575,-0.4565528199183,5
15,0.575,-0.4565528199183,10
16,0.575,-0.4565528199183,12
17,0.575,-0.4565528199183,16
18,0.575,-0.4565528199183,21
19,0.575,-0.4565528199183,21
20,0.575,-0.4565528199183,22
21,0.575,-0.4565528199183,19
22,0.575,-0.4565528199183,21
23,0.575,-0.4565528199183,28
24,0.575,-0.4565528199183,22
25,0.575,-0.4565528199183,25
26,0.575,-0.4565528199183,32
27,0.575,-0.4565528199183,33
28,0.575,-0.4565528199183,37
29,0.575,-0.4565528199183,42
30,0.575,-0.4565528199183,43
31,0.575,-0.4565528199183,40
32,0.575,-0.4565528199183,44
33,0.575,-0.4565528199183,52
34,0.575,-0.4565528199183,51
35,0.575,-0.4565528199183,52
36,0.575,-0.4565528199183,62
37,0.575,-0.4565528199183,63
38,0.575,-0.4565528199183,58
39,0.575,-0.4565528199183,60
40,0.575,-0.4565528199183,63
41,0.575,-0.4565528199183,67
42,0.575,-0.4565528199183,71
43,0.575,-0.4565528199183,74
44,0.575,-0.4565528199183,81
45,0.575,-0.4565528199183,76
46,0.575,-0.4565528199183,77
47,0.575,-0.4565528199183,76
48,0.575,-0.4565528199183,78
49,0.575,-0.4565528199183,78
50,0.575,-0.4565528199183,74
51,0.575,-0.4565528199183,80
52,0.575,-0.4565528199183,78
53,0.575,-0.4565528199183,89
54,0.575,-0.4565528199183,88
55,0.575,-0.4565528199183,89
56,0.575,-0.4565528199183,96
57,0.575,-0.4565528199183,92
58,0.575,-0.4565528199183,91
59,0.575,-0.4565528199183,92
60,0.575,-0.4565528199183,83
61,0.575,-0.4565528199183,91
62,0.575,-0.4565528199183,91
63,0.575,-0.4565528199183,94
64,0.575,-0.4565528199183,95
65,0.575,-0.4565528199183,106
66,0.575,-0.4565528199183,104
67,0.575,-0.4565528199183,97
68,0.575,-0.4565528199183,95
69,0.575,-0.4565528199183,92
70,0.575,-0.4565528199183,101
71,0.575,-0.4565528199183,110
72,0.575,-0.4565528199183,113
73,0.575,-0.4565528199183,111
74,0.575,-0.4565528199183,118
75,0.575,-0.4565528199183,114
76,0.575,-0.4565528199183,124
77,0.575,-0.4565528199183,128
78,0.575,-0.4565528199183,134
79,0.575,-0.4565528199183,143
80,0.575,-0.4565528199183,140
81,0.575,-0.4565528199183,142
82,0.575,-0.4565528199183,144
83,0.575,-0.4565528199183,138
84,0.575,-0.4565528199183,148
85,0.575,-0.4565528199183,153
86,0.575,-0.4565528199183,152
87,0.575,-0.4565528199183,146
88,0.575,-0.4565528199183,151
89,0.575,-0.4565528199183,144
90,0.575,-0.4565528199183,160
91,0.575,-0.4565528199183,164
92,0.575,-0.4565528199183,168
93,0.575,-0.4565528199183,169
94,0.575,-0.4565528199183,169
95,0.575,-0.4565528199183,161
96,0.575,-0.4565528199183,170
1,0.575,1.5434471800817,1
2,0.575,1.5434471800817,1
3,0.575,1.5434471800817,1
4,0.575,1.5434471800817,1
5,0.575,1.5434471800817,1
6,0.575,1.5434471800817,3
7,0.575,1.5434471800817,2
8,0.575,1.5434471800817,2
9,0.575,1.5434471800817,3
10,0.575,1.5434471800817,4
11,0.575,1.5434471800817,3
12,0.575,1.5434471800817,2
13,0.575,1.5434471800817,9
14,0.575,1.5434471800817,12
15,0.575,1.5434471800817,17
16,0.575,1.5434471800817,26
17,0.575,1.5434471800817,33
18,0.575,1.5434471800817,53
19,0.575,1.5434471800817,72
20,0.575,1.5434471800817,125
21,0.575,1.5434471800817,191
22,0.575,1.5434471800817,249
23,0.575,1.5434471800817,337
24,0.575,1.5434471800817,438
25,0.575,1.5434471800817,562
26,0.575,1.5434471800817,646
27,0.575,1.5434471800817,767
28,0.575,1.5434471800817,897
29,0.575,1.5434471800817,1055
30,0.575,1.5434471800817,1181
31,0.575,1.5434471800817,1314
32,0.575,1.5434471800817,1456
33,0.575,1.5434471800817,1607
34,0.575,1.5434471800817,1744
35,0.575,1.5434471800817,1849
36,0.575,1.5434471800817,1986
37,0.575,1.5434471800817,2168
38,0.575,1.5434471800817,2339
39,0.575,1.5434471800817,2571
40,0.575,1.5434471800817,2666
41,0.575,1.5434471800817,2677
42,0.575,1.5434471800817,2582
43,0.575,1.5434471800817,2437
44,0.575,1.5434471800817,2263
45,0.575,1.5434471800817,2059
46,0.575,1.5434471800817,1862
47,0.575,1.5434471800817,1577
48,0.575,1.5434471800817,1336
49,0.575,1.5434471800817,1106
50,0.575,1.5434471800817,877
51,0.575,1.5434471800817,719
52,0.575,1.5434471800817,602
53,0.575,1.5434471800817,484
54,0.575,1.5434471800817,386
55,0.575,1.5434471800817,320
56,0.575,1.5434471800817,264
57,0.575,1.5434471800817,215
58,0.575,1.5434471800817,169
59,0.575,1.5434471800817,147
60,0.575,1.5434471800817,116
61,0.575,1.5434471800817,88
62,0.575,1.5434471800817,71
63,0.575,1.5434471800817,58
64,0.575,1.5434471800817,45
65,0.575,1.5434471800817,36
66,0.575,1.5434471800817,30
67,0.575,1.5434471800817,20
68,0.575,1.5434471800817,17
69,0.575,1.5434471800817,14
70,0.575,1.5434471800817,11
71,0.575,1.5434471800817,7
72,0.575,1.5434471800817,7
73,0.575,1.5434471800817,5
74,0.575,1.5434471800817,3
75,0.575,1.5434471800817,2
76,0.575,1.5434471800817,1
77,0.575,1.5434471800817,1
78,0.575,1.5434471800817,1
79,0.575,1.5434471800817,1
80,0.575,1.5434471800817,1
81,0.575,1.5434471800817,1
82,0.575,1.5434471800817,1
83,0.575,1.5434471800817,1
84,0.575,1.5434471800817,1
85,0.575,1.5434471800817,1
86,0.575,1.5434471800817,1
87,0.575,1.5434471800817,1
88,0.575,1.5434471800817,1
89,0.575,1.5434471800817,1
90,0.575,1.5434471800817,1
91,0.575,1.5434471800817,1
92,0.575,1.5434471800817,1
93,0.575,1.5434471800817,1
94,0.575,1.5434471800817,1
95,0.575,1.5434471800817,1
96,0.575,1.5434471800817,1
1,0.575,2.5434471800817,1
2,0.575,2.5434471800817,1
3,0.575,2.5434471800817,1
4,0.575,2.5434471800817,1
5,0.575,2.5434471800817,1
6,0.575,2.5434471800817,3
7,0.575,2.5434471800817,2
8,0.575,2.5434471800817,2
9,0.575,2.5434471800817,2
10,0.575,2.5434471800817,2
11,0.575,2.5434471800817,2
12,0.575,2.5434471800817,3
13,0.575,2.5434471800817,4
14,0.575,2.5434471800817,4
15,0.575,2.5434471800817,5
16,0.575,2.5434471800817,5
17,0.575,2.5434471800817,6
18,0.575,2.5434471800817,6
19,0.575,2.5434471800817,10
20,0.575,2.5434471800817,8
21,0.575,2.5434471800817,8
22,0.575,2.5434471800817,13
23,0.575,2.5434471800817,14
24,0.575,2.5434471800817,19
25,0.575,2.5434471800817,20
26,0.575,2.5434471800817,22
27,0.575,2.5434471800817,38
28,0.575,2.5434471800817,38
29,0.575,2.5434471800817,60
30,0.575,2.5434471800817,77
31,0.575,2.5434471800817,105
32,0.575,2.5434471800817,153
33,0.575,2.5434471800817,210
34,0.575,2.5434471800817,333
35,0.575,2.5434471800817,526
36,0.575,2.5434471800817,846
37,0.575,2.5434471800817,1406
38,0.575,2.5434471800817,2302
39,0.575,2.5434471800817,3611
40,0.575,2.5434471800817,4908
41,0.575,2.5434471800817,5635
42,0.575,2.5434471800817,5272
43,0.575,2.5434471800817,4396
44,0.575,2.5434471800817,3602
45,0.575,2.5434471800817,2931
46,0.575,2.5434471800817,2403
47,0.575,2.5434471800817,1933
48,0.575,2.5434471800817,1568
49,0.575,2.5434471800817,1279
50,0.575,2.5434471800817,1021
51,0.575,2.5434471800817,843
52,0.575,2.5434471800817,694
53,0.575,2.5434471800817,562
54,0.575,2.5434471800817,446
55,0.575,2.5434471800817,366
56,0.575,2.5434471800817,284
57,0.575,2.5434471800817,230
58,0.575,2.5434471800817,190
59,0.575,2.5434471800817,153
60,0.575,2.5434471800817,123
61,0.575,2.5434471800817,105
62,0.575,2.5434471800817,82
63,0.575,2.5434471800817,66
64,0.575,2.5434471800817,53
65,0.575,2.5434471800817,47
66,0.575,2.5434471800817,40
67,0.575,2.5434471800817,31
68,0.575,2.5434471800817,28
69,0.575,2.5434471800817,24
70,0.575,2.5434471800817,19
71,0.575,2.5434471800817,18
72,0.575,2.5434471800817,14
73,0.575,2.5434471800817,13
74,0.575,2.5434471800817,11
75,0.575,2.5434471800817,8
76,0.575,2.5434471800817,6
77,0.575,2.5434471800817,4
78,0.575,2.5434471800817,3
79,0.575,2.5434471800817,2
80,0.575,2.5434471800817,2
81,0.575,2.5434471800817,2
82,0.575,2.5434471800817,2
83,0.575,2.5434471800817,1
84,0.575,2.5434471800817,1
85,0.575,2.5434471800817,1
86,0.575,2.5434471800817,1
87,0.575,2.5434471800817,1
88,0.575,2.5434471800817,1
89,0.575,2.5434471800817,1
90,0.575,2.5434471800817,1
91,0.575,2.5434471800817,1
92,0.575,2.5434471800817,1
93,0.575,2.5434471800817,1
94,0.575,2.5434471800817,1
95,0.575,2.5434471800817,1
96,0.575,2.5434471800817,1
1,0.575,3.5434471800817,1
2,0.575,3.5434471800817,1
3,0.575,3.5434471800817,1
4,0.575,3.5434471800817,1
5,0.575,3.5434471800817,1
6,0.575,3.5434471800817,3
7,0.575,3.5434471800817,1
8,0.575,3.5434471800817,1
9,0.575,3.5434471800817,2
10,0.575,3.5434471800817,2
11,0.575,3.5434471800817,2
12,0.575,3.5434471800817,2
13,0.575,3.5434471800817,3
14,0.575,3.5434471800817,3
15,0.575,3.5434471800817,3
16,0.575,3.5434471800817,5
17,0.575,3.5434471800817,3
18,0.575,3.5434471800817,4
19,0.575,3.5434471800817,5
20,0.575,3.5434471800817,4
21,0.575,3.5434471800817,3
22,0.575,3.5434471800817,7
23,0.575,3.5434471800817,6
24,0.575,3.5434471800817,7
25,0.575,3.5434471800817,9
26,0.575,3.5434471800817,10
27,0.575,3.5434471800817,9
28,0.575,3.5434471800817,11
29,0.575,3.5434471800817,12
30,0.575,3.5434471800817,18
31,0.575,3.5434471800817,21
32,0.575,3.5434471800817,29
33,0.575,3.5434471800817,35
34,0.575,3.5434471800817,46
35,0.575,3.5434471800817,59
36,0.575,3.5434471800817,82
37,0.575,3.5434471800817,124
38,0.575,3.5434471800817,192
39,0.575,3.5434471800817,279
40,0.575,3.5434471800817,406
41,0.575,3.5434471800817,643
42,0.575,3.5434471800817,1031
43,0.575,3.5434471800817,1763
44,0.575,3.5434471800817,2885
45,0.575,3.5434471800817,4317
