"t","Pp","Virus_D","Virions"
24,0.575,2.5434471800817,2088
25,0.575,2.5434471800817,2524
26,0.575,2.5434471800817,2980
27,0.575,2.5434471800817,3868
28,0.575,2.5434471800817,4794
29,0.575,2.5434471800817,6007
30,0.575,2.5434471800817,7790
31,0.575,2.5434471800817,10031
32,0.575,2.5434471800817,13297
33,0.575,2.5434471800817,17993
34,0.575,2.5434471800817,25107
35,0.575,2.5434471800817,37516
36,0.575,2.5434471800817,57647
37,0.575,2.5434471800817,91214
38,0.575,2.5434471800817,147264
39,0.575,2.5434471800817,236222
40,0.575,2.5434471800817,363425
41,0.575,2.5434471800817,510448
42,0.575,2.5434471800817,641729
43,0.575,2.5434471800817,727983
44,0.575,2.5434471800817,770286
45,0.575,2.5434471800817,779158
46,0.575,2.5434471800817,765511
47,0.575,2.5434471800817,734727
48,0.575,2.5434471800817,693441
49,0.575,2.5434471800817,645473
50,0.575,2.5434471800817,594936
51,0.575,2.5434471800817,543130
52,0.575,2.5434471800817,493041
53,0.575,2.5434471800817,444960
54,0.575,2.5434471800817,399393
