Sort.Num,Expt,Delay,Cell.ID,Cell.Type,PB2,PB1,PA,HA,NP,NA,M,NS,Help.PB2,Help.PB1
Nate.10,NTJ11,4,61,Test,0,0,0,0,0,0,0,0,0,0
Nate.10,NTJ11,4,62,Test,0,0,0,0,0,0,0,0,1,1
Nate.10,NTJ11,4,63,Test,0,0,0,0,0,0,0,0,0,0
Nate.10,NTJ11,4,64,Test,0,0,0,0,0,0,0,0,1,1
Nate.10,NTJ11,4,65,Test,0,0,0,0,0,0,0,0,1,1
Nate.10,NTJ11,4,66,Test,0,1,0,1,1,0,0,1,1,1
Nate.10,NTJ11,4,67,Test,0,0,0,0,0,0,0,0,1,1
Nate.10,NTJ11,4,68,Test,1,0,0,1,1,1,0,1,1,1
Nate.10,NTJ11,4,69,Test,0,0,0,0,0,0,0,0,1,1
Nate.10,NTJ11,4,70,Test,0,0,0,0,0,0,0,0,1,1
Nate.10,NTJ11,4,71,Test,0,0,0,0,0,0,0,0,0,0
Nate.10,NTJ11,4,72,Test,0,0,0,0,0,0,0,0,0,0
Nate.10,NTJ11,4,73,Test,0,0,0,0,0,0,0,0,0,0
Nate.10,NTJ11,4,74,Test,0,0,0,0,0,0,0,0,0,0
Nate.10,NTJ11,4,75,Test,0,0,0,0,0,0,0,0,1,1
Nate.10,NTJ11,4,76,Test,0,0,0,1,0,0,0,0,1,1
Nate.10,NTJ11,4,77,Test,0,0,0,0,0,0,0,0,1,1
Nate.10,NTJ11,4,78,Test,0,0,0,0,0,0,0,0,0,0
Nate.10,NTJ11,4,79,Test,0,0,0,0,0,0,0,0,0,0
Nate.10,NTJ11,4,80,Test,0,0,0,0,0,0,0,0,0,0
Nate.10,NTJ11,4,81,Test,1,1,1,1,1,1,1,0,1,1
Nate.10,NTJ11,4,82,Test,0,0,0,0,0,0,0,0,0,0
Nate.10,NTJ11,4,83,Test,1,0,1,1,0,0,0,1,1,1
Nate.10,NTJ11,4,84,Test,0,0,0,0,0,0,0,0,1,1
Nate.10,NTJ11,4,85,WT,0,0,0,0,0,0,0,0,0,0
Nate.10,NTJ11,4,86,WT,0,0,0,0,0,0,0,0,0,0
Nate.10,NTJ11,4,87,Test,0,0,0,0,0,0,0,0,1,1
Nate.10,NTJ11,4,88,Test,0,0,0,0,0,0,0,0,1,1
Nate.10,NTJ11,4,89,Test,0,0,0,0,0,0,0,0,0,0
Nate.10,NTJ11,4,90,var,0,0,0,0,0,0,0,0,0,0
Nate.10,NTJ11,4,91,var,0,0,0,0,0,0,0,0,0,0
Nate.10,NTJ11,4,92,Test,0,0,0,0,0,0,0,0,1,1
Nate.10,NTJ11,4,93,Test,0,0,0,0,0,0,0,0,0,0
Nate.10,NTJ11,4,94,Test,0,0,0,0,0,0,0,0,0,0
Nate.10,NTJ11,4,95,Co,0,0,0,0,0,0,0,0,0,0
Nate.10,NTJ11,4,96,Co,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,1,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,2,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,3,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,4,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,5,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,6,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,7,Neg,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,8,Neg,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,9,Neg,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,10,Neg,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,11,Neg,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,12,Neg,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,13,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,14,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,15,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,16,Test,1,1,1,1,1,1,1,1,1,1
Nate.22,NTJ28,0,17,Test,1,0,1,0,0,1,1,0,1,1
Nate.22,NTJ28,0,18,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,19,Test,1,1,1,1,1,1,1,1,1,1
Nate.22,NTJ28,0,20,Test,0,1,1,0,1,1,1,1,1,1
Nate.22,NTJ28,0,21,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,22,Test,0,1,1,1,1,1,1,1,1,1
Nate.22,NTJ28,0,23,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,24,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,25,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,26,Test,1,1,1,1,1,1,1,1,1,1
Nate.22,NTJ28,0,27,Test,0,1,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,28,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,29,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,30,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,31,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,32,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,33,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,34,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,35,Test,1,0,0,1,0,0,0,1,1,1
Nate.22,NTJ28,0,36,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,37,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,38,Test,0,0,0,0,1,0,0,0,1,1
Nate.22,NTJ28,0,39,Test,1,1,0,1,1,1,1,1,1,1
Nate.22,NTJ28,0,40,Test,1,1,1,1,1,1,1,0,1,1
Nate.22,NTJ28,0,41,Test,1,1,1,1,1,1,1,1,1,1
Nate.22,NTJ28,0,42,Test,1,1,1,1,1,1,0,1,1,1
Nate.22,NTJ28,0,43,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,44,Test,1,1,1,1,1,1,0,0,1,1
Nate.22,NTJ28,0,45,Test,0,0,0,0,0,0,1,0,1,1
Nate.22,NTJ28,0,46,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,47,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,48,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,49,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,50,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,51,Test,0,1,1,1,1,1,1,0,1,1
Nate.22,NTJ28,0,52,Test,1,1,1,1,1,1,1,1,1,1
Nate.22,NTJ28,0,53,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,54,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,55,Test,0,1,0,0,1,0,0,1,1,1
Nate.22,NTJ28,0,56,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,57,Test,1,0,1,0,1,0,0,0,1,1
Nate.22,NTJ28,0,58,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,59,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,60,Test,1,1,1,1,1,1,1,1,1,1
Nate.22,NTJ28,0,61,Test,1,1,1,1,1,1,1,1,1,1
Nate.22,NTJ28,0,62,Test,1,0,0,1,1,0,0,0,1,1
Nate.22,NTJ28,0,63,Test,0,0,0,0,0,1,1,1,1,1
Nate.22,NTJ28,0,64,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,65,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,66,Test,1,1,1,1,1,1,0,0,1,1
Nate.22,NTJ28,0,67,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,68,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,69,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,70,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,71,Test,1,1,1,0,1,1,1,1,1,1
Nate.22,NTJ28,0,72,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,73,Test,0,1,0,0,1,1,0,1,1,1
Nate.22,NTJ28,0,74,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,75,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,76,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,77,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,78,Test,1,1,1,0,1,0,0,1,1,1
Nate.22,NTJ28,0,79,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,80,Test,0,0,0,0,0,0,0,1,1,1
Nate.22,NTJ28,0,81,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,82,Test,1,0,0,0,1,1,1,1,1,1
Nate.22,NTJ28,0,83,Test,0,1,0,1,1,1,1,1,1,1
Nate.22,NTJ28,0,84,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,85,WT,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,86,WT,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,87,Test,1,1,1,1,1,1,1,1,1,1
Nate.22,NTJ28,0,88,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,89,Test,1,1,1,1,1,1,1,1,1,1
Nate.22,NTJ28,0,90,var,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,91,var,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,92,Test,1,1,1,1,0,1,1,1,1,1
Nate.22,NTJ28,0,93,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,0,94,Test,1,1,0,1,1,1,1,1,1,1
Nate.22,NTJ28,0,95,Co,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,0,96,Co,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,1,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,2,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,3,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,4,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,5,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,6,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,7,Neg,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,8,Neg,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,9,Neg,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,10,Neg,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,11,Neg,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,12,Neg,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,13,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,14,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,15,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,16,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,17,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,18,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,19,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,20,Test,0,0,0,0,0,1,0,0,1,1
Nate.22,NTJ28,2,21,Test,1,1,0,1,1,0,1,1,1,1
Nate.22,NTJ28,2,22,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,23,Test,0,0,0,0,0,0,1,0,1,1
Nate.22,NTJ28,2,24,Test,1,1,0,1,1,0,1,1,1,1
Nate.22,NTJ28,2,25,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,26,Test,0,1,0,0,1,1,0,1,1,1
Nate.22,NTJ28,2,27,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,28,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,29,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,30,Test,1,0,0,1,1,1,0,1,1,1
Nate.22,NTJ28,2,31,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,32,Test,0,0,0,0,0,1,0,0,1,1
Nate.22,NTJ28,2,33,Test,1,1,0,1,0,1,0,0,1,1
Nate.22,NTJ28,2,34,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,35,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,36,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,37,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,38,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,39,Test,0,1,0,1,1,1,1,1,1,1
Nate.22,NTJ28,2,40,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,41,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,42,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,43,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,44,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,45,Test,0,0,0,0,1,0,0,0,1,1
Nate.22,NTJ28,2,46,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,47,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,48,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,49,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,50,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,51,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,52,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,53,Test,0,1,1,0,0,0,0,1,1,1
Nate.22,NTJ28,2,54,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,55,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,56,Test,0,0,0,0,0,1,0,0,0,0
Nate.22,NTJ28,2,57,Test,0,0,0,1,0,0,1,0,1,1
Nate.22,NTJ28,2,58,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,59,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,60,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,61,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,62,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,63,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,64,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,65,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,66,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,67,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,68,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,69,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,70,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,71,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,72,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,73,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,74,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,75,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,76,Test,0,0,0,1,0,0,1,1,1,1
Nate.22,NTJ28,2,77,Test,1,1,0,0,1,1,1,1,1,1
Nate.22,NTJ28,2,78,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,79,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,80,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,81,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,82,Test,0,0,0,1,0,0,0,0,1,1
Nate.22,NTJ28,2,83,Test,0,0,0,0,0,0,0,1,1,1
Nate.22,NTJ28,2,84,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,85,WT,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,86,WT,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,87,Test,1,1,1,1,1,1,1,1,1,1
Nate.22,NTJ28,2,88,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,89,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,90,var,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,91,var,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,92,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,93,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,94,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,2,95,Co,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,2,96,Co,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,1,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,2,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,3,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,4,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,5,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,6,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,7,Neg,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,8,Neg,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,9,Neg,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,10,Neg,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,11,Neg,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,12,Neg,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,13,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,14,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,15,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,16,Test,0,1,0,1,1,1,1,1,1,1
Nate.22,NTJ28,5,17,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,18,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,19,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,20,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,21,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,22,Test,1,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,23,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,24,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,25,Test,0,1,1,0,1,0,0,0,1,1
Nate.22,NTJ28,5,26,Test,0,1,0,0,0,1,1,1,1,1
Nate.22,NTJ28,5,27,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,28,Test,1,0,1,0,1,1,1,1,1,1
Nate.22,NTJ28,5,29,Test,1,1,1,1,1,1,1,1,1,1
Nate.22,NTJ28,5,30,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,31,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,32,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,33,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,34,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,35,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,36,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,37,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,38,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,39,Test,1,1,1,1,0,1,1,1,1,1
Nate.22,NTJ28,5,40,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,41,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,42,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,43,Test,1,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,44,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,45,Test,0,0,1,0,1,0,0,1,1,1
Nate.22,NTJ28,5,46,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,47,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,48,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,49,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,50,Test,0,1,0,1,1,1,1,1,1,1
Nate.22,NTJ28,5,51,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,52,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,53,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,54,Test,1,1,0,1,1,0,1,1,1,1
Nate.22,NTJ28,5,55,Test,1,1,1,1,0,0,1,1,1,1
Nate.22,NTJ28,5,56,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,57,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,58,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,59,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,60,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,61,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,62,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,63,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,64,Test,1,0,0,1,1,1,1,0,1,1
Nate.22,NTJ28,5,65,Test,1,0,0,1,1,1,1,0,1,1
Nate.22,NTJ28,5,66,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,67,Test,1,0,1,0,1,0,1,0,1,1
Nate.22,NTJ28,5,68,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,69,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,70,Test,0,1,1,0,1,0,1,1,1,1
Nate.22,NTJ28,5,71,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,72,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,73,Test,1,1,0,0,1,1,0,1,1,1
Nate.22,NTJ28,5,74,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,75,Test,1,0,0,0,0,1,1,1,1,1
Nate.22,NTJ28,5,76,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,77,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,78,Test,1,1,0,1,1,1,1,0,1,1
Nate.22,NTJ28,5,79,Test,0,0,0,0,0,0,1,1,1,1
Nate.22,NTJ28,5,80,Test,0,0,0,0,0,0,0,1,1,1
Nate.22,NTJ28,5,81,Test,0,0,0,1,0,0,1,0,0,0
Nate.22,NTJ28,5,82,Test,0,1,1,1,0,1,1,1,1,1
Nate.22,NTJ28,5,83,Test,1,0,0,0,1,1,1,0,1,1
Nate.22,NTJ28,5,84,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,85,WT,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,86,WT,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,87,Test,1,1,0,0,1,0,0,0,1,1
Nate.22,NTJ28,5,88,Test,1,1,1,1,1,1,1,1,1,1
Nate.22,NTJ28,5,89,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,90,var,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,91,var,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,92,Test,0,0,0,0,0,0,0,0,1,1
Nate.22,NTJ28,5,93,Test,1,1,1,1,1,0,1,0,1,1
Nate.22,NTJ28,5,94,Test,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,95,Co,0,0,0,0,0,0,0,0,0,0
Nate.22,NTJ28,5,96,Co,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,1,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,2,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,3,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,4,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,5,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,6,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,7,Neg,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,8,Neg,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,9,Neg,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,10,Neg,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,11,Neg,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,12,Neg,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,13,Test,0,0,0,1,0,0,1,0,1,1
Nate.23,NTJ30,0,14,Test,1,1,1,1,1,1,1,1,1,1
Nate.23,NTJ30,0,15,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,0,16,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,17,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,0,18,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,19,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,20,Test,1,1,1,1,1,1,1,1,1,1
Nate.23,NTJ30,0,21,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,22,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,0,23,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,24,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,0,25,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,26,Test,1,1,1,1,1,1,1,0,1,1
Nate.23,NTJ30,0,27,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,28,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,29,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,0,30,Test,0,0,0,0,0,0,0,0,0,0
